idtag,epcRowId,prevsoc,soc,voltage,amper,energy,prevenergy,diffInSec,accDiff,avgDiffInSec,accAvg,offset,scaled
14:1F:BA:10:C6:5A,434,73,74,652.1,125.6,12399.78,8284.34,178,538,209,12159,11590,12128
14:1F:BA:10:C6:5A,434,74,75,652.3,125.6,16515.15,12399.78,180,718,195,12354,11590,12308
14:1F:BA:10:C6:5A,434,75,76,652.3,125.5,19950.1,16515.15,150,868,165,12519,11590,12458
14:1F:BA:10:C6:5A,437,76,77,651.9,125.2,1758.36,0,73,73,127,12646,12573,12646
14:1F:BA:10:C6:5A,437,77,78,652.5,125.6,5875.32,1758.36,180,253,180,12826,12573,12826
14:1F:BA:10:C6:5A,437,78,79,652.7,125.8,9994.6,5875.32,180,433,180,13006,12573,13006
14:1F:BA:10:C6:5A,437,79,80,653.2,125.8,13432.79,9994.6,150,583,165,13171,12573,13156
14:1F:BA:10:C6:5A,437,80,81,653.2,125.2,17555.14,13432.79,180,763,180,13351,12573,13336
14:1F:BA:10:C6:5A,437,81,82,653.4,125.1,20972.61,17555.14,150,913,150,13501,12573,13486
14:1F:BA:10:C6:5A,437,82,83,653.4,125.3,23727.78,20972.61,120,1033,135,13636,12573,13606
14:1F:BA:10:C6:5A,437,83,84,653.8,125.5,27161.01,23727.78,150,1183,150,13786,12573,13756
14:1F:BA:10:C6:5A,437,84,85,653.8,124.7,29884.41,27161.01,120,1303,120,13906,12573,13876
14:1F:BA:10:C6:5A,437,85,86,654.2,125.5,33315.95,29884.41,150,1453,150,14056,12573,14026
14:1F:BA:10:C6:5A,437,86,87,654.4,125.5,36064.69,33315.95,120,1573,135,14191,12573,14146
14:1F:BA:10:C6:5A,437,87,88,654.4,125.1,39497.32,36064.69,150,1723,150,14341,12573,14296
14:1F:BA:10:C6:5A,437,88,89,654.8,125.2,42906.51,39497.32,150,1873,165,14506,12573,14446
14:1F:BA:10:C6:5A,437,89,90,655,125,45659.62,42906.51,120,1993,135,14641,12573,14566
14:1F:BA:10:C6:5A,437,90,91,655.5,124.9,49095.82,45659.62,150,2143,165,14806,12573,14716
14:1F:BA:10:C6:5A,437,91,92,656.3,124,53218.22,49095.82,180,2323,165,14971,12573,14896
14:1F:BA:10:C6:5A,437,92,93,657.1,124.2,56647.56,53218.22,150,2473,165,15136,12573,15046
14:1F:BA:10:C6:5A,437,93,94,658.8,124,60766.36,56647.56,180,2653,180,15316,12573,15226
14:1F:BA:10:C6:5C,288,36,37,657.4,124.3,3297.84,0,148,148,148,148,0,148
14:1F:BA:10:C6:5C,288,37,38,659.1,123.8,6718.95,3297.84,151,299,151,299,0,299
14:1F:BA:10:C6:5C,288,38,39,660.1,123.8,10171.13,6718.95,151,450,151,450,0,450
14:1F:BA:10:C6:5C,288,39,40,660.8,124.8,13608.5,10171.13,150,600,150,600,0,600
14:1F:BA:10:C6:5C,288,40,41,661.6,124.3,16347.1,13608.5,120,720,120,720,0,720
14:1F:BA:10:C6:5C,288,41,42,662.2,124.1,19800.57,16347.1,151,871,151,871,0,871
14:1F:BA:10:C6:5C,288,42,43,662.8,123.9,23280.21,19800.57,151,1022,175,1046,0,1022
14:1F:BA:10:C6:5C,288,43,44,663.2,124.6,26738.75,23280.21,151,1173,196,1242,0,1173
14:1F:BA:10:C6:5C,288,44,45,663,125,30201.28,26738.75,151,1324,181,1423,0,1324
14:1F:BA:10:C6:5C,288,45,46,663.2,124.6,32977.3,30201.28,120,1444,165,1588,0,1444
14:1F:BA:10:C6:5C,288,46,47,663.5,124.5,36439.78,32977.3,151,1595,196,1784,0,1595
14:1F:BA:10:C6:5C,288,47,48,663.5,123.9,39904.94,36439.78,151,1746,181,1965,0,1746
14:1F:BA:10:C6:5C,288,48,49,663.5,124.6,43369.89,39904.94,150,1896,195,2160,0,1896
14:1F:BA:10:C6:5C,288,49,50,663.5,123.9,46145.27,43369.89,120,2016,165,2325,0,2016
14:1F:BA:10:C6:5C,288,50,51,663.2,125.2,49635.46,46145.27,151,2167,181,2506,0,2167
14:1F:BA:10:C6:5C,288,51,52,663.5,125.3,53105.79,49635.46,150,2317,180,2686,0,2317
14:1F:BA:10:C6:5C,288,52,53,663.5,125.4,56573.25,53105.79,151,2468,166,2852,0,2468
14:1F:BA:10:C6:5C,288,53,54,663.5,124.3,59352.54,56573.25,121,2589,151,3003,0,2589
14:1F:BA:10:C6:5C,288,54,55,663.5,124.6,62819.32,59352.54,151,2740,166,3169,0,2740
14:1F:BA:10:C6:5C,288,55,56,663.5,125.4,66285.97,62819.32,151,2891,166,3335,0,2891
14:1F:BA:10:C6:5C,288,56,57,663.5,124.4,69753.94,66285.97,151,3042,165,3500,0,3042
14:1F:BA:10:C6:5C,288,57,58,663.5,124.3,72528.86,69753.94,121,3163,150,3650,0,3163
14:1F:BA:10:C6:5C,288,58,59,663.7,124.2,75986.53,72528.86,151,3314,166,3816,0,3314
14:1F:BA:10:C6:5C,288,59,60,663.5,124.7,79451.01,75986.53,151,3465,166,3982,0,3465
14:1F:BA:10:C6:5C,288,60,61,663.7,124.2,82226.15,79451.01,121,3586,150,4132,0,3586
14:1F:BA:10:C6:5C,288,61,62,663.7,124.5,85694.01,82226.15,150,3736,165,4297,0,3736
14:1F:BA:10:C6:5C,288,62,63,663.7,124.6,89159.8,85694.01,151,3887,165,4462,0,3887
14:1F:BA:10:C6:5C,288,63,64,663.9,124.4,91934.19,89159.8,120,4007,150,4612,0,4007
14:1F:BA:10:C6:5C,288,64,65,664.1,124.4,95396.48,91934.19,151,4158,181,4793,0,4158
14:1F:BA:10:C6:5C,288,65,66,664.1,123.8,98606.63,95396.48,151,4309,150,4943,0,4309
14:1F:BA:10:C6:5C,288,66,67,664.3,124.9,102092.8,98606.63,151,4460,150,5093,0,4460
14:1F:BA:10:C6:5C,288,67,68,664.5,124.2,104868.3,102092.8,121,4581,135,5228,0,4581
14:1F:BA:10:C6:5C,288,68,69,664.9,124.5,108334.1,104868.3,151,4732,150,5378,0,4732
14:1F:BA:10:C6:5C,288,69,70,664.9,124.9,111105.5,108334.1,120,4852,135,5513,0,4852
14:1F:BA:10:C6:5C,288,70,71,664.9,124.7,114366,111105.5,151,5003,135,5648,0,5003
14:1F:BA:10:C6:5C,288,71,72,665.5,124.7,117824.2,114366,151,5154,150,5798,0,5154
14:1F:BA:10:C6:5C,288,72,73,665.5,125.1,120604.4,117824.2,120,5274,120,5918,0,5274
14:1F:BA:10:C6:5C,288,73,74,665.9,123.7,124073.4,120604.4,150,5424,150,6068,0,5424
14:1F:BA:10:C6:5C,288,74,75,666.4,124.2,126855.4,124073.4,120,5544,120,6188,0,5544
14:1F:BA:10:C6:5C,288,75,76,667.2,124.3,130329.1,126855.4,151,5695,150,6338,0,5695
14:1F:BA:10:C6:5C,288,76,77,667.6,123.5,133090.6,130329.1,120,5815,120,6458,0,5815
14:1F:BA:10:C6:5C,288,77,78,668.2,123.8,136594,133090.6,150,5965,150,6608,0,5965
14:1F:BA:10:C6:5C,288,78,79,669.1,123.9,140076.8,136594,151,6116,135,6743,0,6116
14:1F:BA:10:C6:5C,288,79,80,669.7,123.5,142847.8,140076.8,120,6236,135,6878,0,6236
14:1F:BA:10:C6:5C,288,80,81,670.3,123.8,146357.9,142847.8,151,6387,135,7013,0,6387
14:1F:BA:10:C6:5C,288,81,82,670.7,123.7,149134.1,146357.9,121,6508,135,7148,0,6508
14:1F:BA:10:C6:5C,288,82,83,670.9,123.7,152651,149134.1,151,6659,120,7268,0,6659
14:1F:BA:10:C6:5C,288,83,84,670.9,124,155428.1,152651,120,6779,120,7388,0,6779
14:1F:BA:10:C6:5C,288,84,85,671.4,124.8,158925.3,155428.1,150,6929,120,7508,0,6929
14:1F:BA:10:C6:5C,288,85,86,671.4,124.2,161727.9,158925.3,120,7049,120,7628,0,7049
14:1F:BA:10:C6:5C,288,86,87,671.6,124.2,164531,161727.9,120,7169,120,7748,0,7169
14:1F:BA:10:C6:5C,288,87,88,671.6,123.7,168027,164531,150,7319,135,7883,0,7319
14:1F:BA:10:C6:5C,288,88,89,671.8,124.8,170831.6,168027,120,7439,120,8003,0,7439
14:1F:BA:10:C6:5C,288,89,90,671.8,124.8,174332.5,170831.6,151,7590,135,8138,0,7590
14:1F:BA:10:C6:5C,288,90,91,671.8,124.9,177135.1,174332.5,120,7710,120,8258,0,7710
14:1F:BA:10:C6:5C,288,91,92,672,124.2,179941.8,177135.1,120,7830,109,8367,0,7830
14:1F:BA:10:C6:5C,288,92,93,672.2,124.2,183443.2,179941.8,151,7981,150,8517,0,7981
14:1F:BA:10:C6:5C,288,93,94,672.4,124.7,186250.5,183443.2,120,8101,140,8657,0,8101
14:1F:BA:10:C6:5C,288,94,95,672.6,123.8,189058.7,186250.5,120,8221,135,8792,0,8221
14:1F:BA:10:C6:5C,288,95,96,672.8,124.9,191869.2,189058.7,121,8342,196,8988,0,8342
14:1F:BA:10:C6:5C,288,96,97,672.8,124,194428.7,191869.2,121,8463,241,9229,0,8463
14:1F:BA:10:C6:5C,288,97,98,673.6,123.6,197937,194428.7,151,8614,256,9485,0,8614
14:1F:BA:10:C6:5C,288,98,99,674.5,124.7,200748,197937,120,8734,226,9711,0,8734
14:1F:BA:10:C6:5C,498,91,92,650.4,127.2,1555.56,0,88,88,109,8367,8279,8367
14:1F:BA:10:C6:5C,498,92,93,652.9,126.1,5008.77,1555.56,151,239,150,8517,8279,8518
14:1F:BA:10:C6:5C,498,93,94,653.7,126.4,9188.36,5008.77,181,420,140,8657,8279,8699
14:1F:BA:10:C6:5C,498,94,95,654.1,126.5,12663.59,9188.36,151,571,135,8792,8279,8850
14:1F:BA:10:C6:5C,498,95,96,654.7,126.8,18928.46,12663.59,272,843,196,8988,8279,9122
14:1F:BA:10:C6:5C,498,96,97,655.8,126.6,27294.83,18928.46,362,1205,241,9229,8279,9484
14:1F:BA:10:C6:5C,498,97,98,657.9,128.1,35707.59,27294.83,362,1567,256,9485,8279,9846
14:1F:BA:10:C6:5C,498,98,99,662.2,127,43460.07,35707.59,332,1899,226,9711,8279,10178
14:1F:BA:10:C6:5C,499,42,43,642.7,122.7,4274.1,0,200,200,175,1046,846,1046
14:1F:BA:10:C6:5C,499,43,44,643.9,123.2,9570.85,4274.1,241,441,196,1242,846,1287
14:1F:BA:10:C6:5C,499,44,45,645.4,123.1,14236.74,9570.85,211,652,181,1423,846,1498
14:1F:BA:10:C6:5C,499,45,46,643.9,123.7,18887.68,14236.74,211,863,165,1588,846,1709
14:1F:BA:10:C6:5C,499,46,47,645.4,122.7,24221.67,18887.68,241,1104,196,1784,846,1950
14:1F:BA:10:C6:5C,499,47,48,647.5,122.8,28884.1,24221.67,211,1315,181,1965,846,2161
14:1F:BA:10:C6:5C,499,48,49,648.1,123,34238.69,28884.1,241,1556,195,2160,846,2402
14:1F:BA:10:C6:5C,499,49,50,648.3,122.7,38935.18,34238.69,211,1767,165,2325,846,2613
14:1F:BA:10:C6:5C,499,50,51,648.3,122.2,43610.24,38935.18,211,1978,181,2506,846,2824
14:1F:BA:10:C6:5C,499,51,52,648.3,151.7,49026.25,43610.24,211,2189,180,2686,846,3035
14:1F:BA:10:C6:5C,499,52,53,648.3,151.1,53965.76,49026.25,181,2370,166,2852,846,3216
14:1F:BA:10:C6:5C,499,53,54,648.3,151.2,58903.75,53965.76,181,2551,151,3003,846,3397
14:1F:BA:10:C6:5C,499,54,55,648.3,151.6,63842.99,58903.75,181,2732,166,3169,846,3578
14:1F:BA:10:C6:5C,499,55,56,648.3,152.1,68782.76,63842.99,181,2913,166,3335,846,3759
14:1F:BA:10:C6:5C,499,56,57,648.3,151.8,73724.13,68782.76,180,3093,165,3500,846,3939
14:1F:BA:10:C6:5C,499,57,58,649,150.6,78661.56,73724.13,180,3273,150,3650,846,4119
14:1F:BA:10:C6:5C,499,58,59,649.4,150.7,83588.2,78661.56,181,3454,166,3816,846,4300
14:1F:BA:10:C6:5C,499,59,60,650,150.7,88519.55,83588.2,181,3635,166,3982,846,4481
14:1F:BA:10:C6:5C,499,60,61,650.6,151.2,93454.96,88519.55,180,3815,150,4132,846,4661
14:1F:BA:10:C6:5C,499,61,62,650.8,150.9,98393.58,93454.96,180,3995,165,4297,846,4841
14:1F:BA:10:C6:5C,499,62,63,651.1,150.2,103322.8,98393.58,180,4175,165,4462,846,5021
14:1F:BA:10:C6:5C,499,63,64,651.5,150.9,108250.1,103322.8,180,4355,150,4612,846,5201
14:1F:BA:10:C6:5C,499,64,65,651.7,149.9,113993.3,108250.1,211,4566,181,4793,846,5412
14:1F:BA:10:C6:5C,499,65,66,651.7,150.6,118102.3,113993.3,150,4716,150,4943,846,5562
14:1F:BA:10:C6:5C,499,66,67,651.9,150.1,122185.9,118102.3,150,4866,150,5093,846,5712
14:1F:BA:10:C6:5C,499,67,68,652.1,150.6,126297.3,122185.9,150,5016,135,5228,846,5862
14:1F:BA:10:C6:5C,499,68,69,652.1,150.2,130410,126297.3,150,5166,150,5378,846,6012
14:1F:BA:10:C6:5C,499,69,70,652.3,150.6,134525.1,130410,150,5316,135,5513,846,6162
14:1F:BA:10:C6:5C,499,70,71,652.3,149.9,137821.7,134525.1,120,5436,135,5648,846,6282
14:1F:BA:10:C6:5C,499,71,72,652.3,150.6,141910.9,137821.7,150,5586,150,5798,846,6432
14:1F:BA:10:C6:5C,499,72,73,652.5,150.6,145209.4,141910.9,120,5706,120,5918,846,6552
14:1F:BA:10:C6:5C,499,73,74,652.7,150.2,149326.8,145209.4,150,5856,150,6068,846,6702
14:1F:BA:10:C6:5C,499,74,75,652.5,150,152600,149326.8,120,5976,120,6188,846,6822
14:1F:BA:10:C6:5C,499,75,76,652.9,150.6,156716,152600,150,6126,150,6338,846,6972
14:1F:BA:10:C6:5C,499,76,77,653.2,150.7,160016.8,156716,120,6246,120,6458,846,7092
14:1F:BA:10:C6:5C,499,77,78,653.2,150.6,164136.5,160016.8,150,6396,150,6608,846,7242
14:1F:BA:10:C6:5C,499,78,79,653.4,150.6,167412.2,164136.5,120,6516,135,6743,846,7362
14:1F:BA:10:C6:5C,499,79,80,653.4,149.9,171532.4,167412.2,150,6666,135,6878,846,7512
14:1F:BA:10:C6:5C,499,80,81,653.6,149.7,174827.8,171532.4,120,6786,135,7013,846,7632
14:1F:BA:10:C6:5C,499,81,82,653.8,149.2,178936.5,174827.8,150,6936,135,7148,846,7782
14:1F:BA:10:C6:5C,499,82,83,653.8,150.5,181386.1,178936.5,90,7026,120,7268,846,7872
14:1F:BA:10:C6:5C,499,83,84,654,150,184679.4,181386.1,120,7146,120,7388,846,7992
14:1F:BA:10:C6:5C,499,84,85,654.2,149.8,187128.5,184679.4,90,7236,120,7508,846,8082
14:1F:BA:10:C6:5C,499,85,86,654.2,149.3,190422.2,187128.5,120,7356,120,7628,846,8202
14:1F:BA:10:C6:5C,499,86,87,654.4,150.2,193690.9,190422.2,120,7476,120,7748,846,8322
14:1F:BA:10:C6:5C,499,87,88,654.8,149.9,196986.8,193690.9,120,7596,135,7883,846,8442
14:1F:BA:10:C6:5C,499,88,89,655,149.7,200256.8,196986.8,120,7716,120,8003,846,8562
14:1F:BA:10:C6:5C,499,89,90,654.8,149.6,203555.5,200256.8,120,7836,135,8138,846,8682
14:1F:BA:10:C6:5C,499,90,91,655,149.9,206854.4,203555.5,120,7956,120,8258,846,8802
14:1F:BA:10:C6:5C,499,91,92,655.7,149.7,210128.1,206854.4,120,8076,109,8367,846,8922
14:1F:BA:10:C6:5C,499,92,93,656.1,149.9,214250.7,210128.1,150,8226,150,8517,846,9072
14:1F:BA:10:C6:5C,499,93,94,656.3,149.9,217552.8,214250.7,120,8346,140,8657,846,9192
14:1F:BA:10:C6:5F,305,91,92,654.6,149.8,2074.75,0,75,75,115,10365,10290,10365
14:1F:BA:10:C6:5F,305,92,93,659.2,148.7,7009.14,2074.75,181,256,150,10515,10290,10546
14:1F:BA:10:C6:5F,305,93,94,660.1,148.5,11097.67,7009.14,150,406,140,10655,10290,10696
14:1F:BA:10:C6:5F,409,49,50,637.9,123.5,3514.43,0,168,168,189,3721,3553,3721
14:1F:BA:10:C6:5F,409,50,51,637.9,122.6,7481.22,3514.43,181,349,196,3917,3553,3902
14:1F:BA:10:C6:5F,409,51,52,639.4,153.6,12100.86,7481.22,181,530,181,4098,3553,4083
14:1F:BA:10:C6:5F,409,52,53,639.6,153.1,16210.92,12100.86,150,680,180,4278,3553,4233
14:1F:BA:10:C6:5F,409,53,54,639.8,152.8,21108.46,16210.92,180,860,195,4473,3553,4413
14:1F:BA:10:C6:5F,409,54,55,640.2,153.6,25218.92,21108.46,150,1010,180,4653,3553,4563
14:1F:BA:10:C6:5F,409,55,56,640.4,152.8,30147.78,25218.92,180,1190,195,4848,3553,4743
14:1F:BA:10:C6:5F,409,56,57,640.6,153,34260.4,30147.78,150,1340,180,5028,3553,4893
14:1F:BA:10:C6:5F,409,57,58,641,153.1,38376.32,34260.4,151,1491,181,5209,3553,5044
14:1F:BA:10:C6:5F,409,58,59,641.2,152.9,42480,38376.32,150,1641,180,5389,3553,5194
14:1F:BA:10:C6:5F,409,59,60,641.9,151.9,47401.37,42480,180,1821,195,5584,3553,5374
14:1F:BA:10:C6:5F,409,60,61,642.7,152.8,51509.96,47401.37,150,1971,180,5764,3553,5524
14:1F:BA:10:C6:5F,409,61,62,643.3,151.9,55595.89,51509.96,150,2121,180,5944,3553,5674
14:1F:BA:10:C6:5F,409,62,63,643.7,152.3,60526.7,55595.89,180,2301,210,6154,3553,5854
14:1F:BA:10:C6:5F,409,63,64,644.3,151.7,64631.28,60526.7,150,2451,180,6334,3553,6004
14:1F:BA:10:C6:5F,409,64,65,644.5,152.1,68737.17,64631.28,150,2601,180,6514,3553,6154
14:1F:BA:10:C6:5F,409,65,66,644.8,152.1,73661.55,68737.17,181,2782,196,6710,3553,6335
14:1F:BA:10:C6:5F,409,66,67,644.8,152,76954.86,73661.55,120,2902,165,6875,3553,6455
14:1F:BA:10:C6:5F,409,67,68,645,151.9,81036.43,76954.86,150,3052,180,7055,3553,6605
14:1F:BA:10:C6:5F,409,68,69,644.8,151.6,84330.94,81036.43,120,3172,165,7220,3553,6725
14:1F:BA:10:C6:5F,409,69,70,645.2,151.8,87626.21,84330.94,120,3292,180,7400,3553,6845
14:1F:BA:10:C6:5F,409,70,71,645.2,152.1,90894.18,87626.21,120,3412,165,7565,3553,6965
14:1F:BA:10:C6:5F,409,71,72,645.4,152.1,94190.13,90894.18,120,3532,165,7730,3553,7085
14:1F:BA:10:C6:5F,409,72,73,645.4,151.9,97486.78,94190.13,120,3652,165,7895,3553,7205
14:1F:BA:10:C6:5F,409,73,74,645.6,151.5,100756.1,97486.78,120,3772,165,8060,3553,7325
14:1F:BA:10:C6:5F,409,74,75,645.6,152,104052.5,100756.1,120,3892,165,8225,3553,7445
14:1F:BA:10:C6:5F,409,75,76,645.6,152.1,107351.1,104052.5,120,4012,135,8360,3553,7565
14:1F:BA:10:C6:5F,409,76,77,645.6,151.9,110621.2,107351.1,120,4132,135,8495,3553,7685
14:1F:BA:10:C6:5F,409,77,78,646,151.5,113920.1,110621.2,120,4252,150,8645,3553,7805
14:1F:BA:10:C6:5F,409,78,79,646,151,117206.8,113920.1,120,4372,135,8780,3553,7925
14:1F:BA:10:C6:5F,409,79,80,645.8,151.5,120469.5,117206.8,120,4492,135,8915,3553,8045
14:1F:BA:10:C6:5F,409,80,81,646.2,150.9,123757.5,120469.5,120,4612,150,9065,3553,8165
14:1F:BA:10:C6:5F,409,81,82,646.4,150.8,126202.7,123757.5,90,4702,120,9185,3553,8255
14:1F:BA:10:C6:5F,409,82,83,646.4,151.8,128676.7,126202.7,90,4792,120,9305,3553,8345
14:1F:BA:10:C6:5F,409,83,84,646.4,151.2,131124,128676.7,90,4882,105,9410,3553,8435
14:1F:BA:10:C6:5F,409,84,85,646.6,151.5,134413.5,131124,120,5002,120,9530,3553,8555
14:1F:BA:10:C6:5F,409,85,86,646.8,151.2,136888.7,134413.5,90,5092,105,9635,3553,8645
14:1F:BA:10:C6:5F,409,86,87,646.8,151.6,139337.4,136888.7,90,5182,120,9755,3553,8735
14:1F:BA:10:C6:5F,409,87,88,647,151.7,142629.5,139337.4,120,5302,120,9875,3553,8855
14:1F:BA:10:C6:5F,409,88,89,647.2,151.4,145895.2,142629.5,120,5422,135,10010,3553,8975
14:1F:BA:10:C6:5F,409,89,90,647.2,151.2,148373.4,145895.2,90,5512,105,10115,3553,9065
14:1F:BA:10:C6:5F,409,90,91,647.6,151.6,151641.1,148373.4,120,5632,135,10250,3553,9185
14:1F:BA:10:C6:5F,409,91,92,647.6,151.3,154937.7,151641.1,120,5752,115,10365,3553,9305
14:1F:BA:10:C6:5F,409,92,93,647.8,151.7,158234.1,154937.7,120,5872,150,10515,3553,9425
14:1F:BA:10:C6:5F,409,93,94,648.1,150.9,161505.3,158234.1,120,5992,140,10655,3553,9545
14:1F:BA:10:C6:5F,414,26,27,630.7,157.5,2074.63,0,78,78,78,78,0,78
14:1F:BA:10:C6:5F,414,27,28,637.3,156.1,7053.42,2074.63,180,258,180,258,0,258
14:1F:BA:10:C6:5F,414,28,29,637.9,155.7,11209.31,7053.42,150,408,150,408,0,408
14:1F:BA:10:C6:5F,414,29,30,637.9,155.9,14538.85,11209.31,120,528,120,528,0,528
14:1F:BA:10:C6:5F,414,30,31,638.4,155.4,18667.19,14538.85,150,678,150,678,0,678
14:1F:BA:10:C6:5F,414,31,32,639,154.4,21986.62,18667.19,120,798,120,798,0,798
14:1F:BA:10:C6:5F,414,32,33,639.2,154.1,26127.26,21986.62,150,948,150,948,0,948
14:1F:BA:10:C6:5F,414,33,34,639.4,154.7,29418.37,26127.26,120,1068,120,1068,0,1068
14:1F:BA:10:C6:5F,414,34,35,639.4,154.4,33557.72,29418.37,150,1218,150,1218,0,1218
14:1F:BA:10:C6:5F,414,35,36,639.2,154.2,37694.89,33557.72,151,1369,151,1369,0,1369
14:1F:BA:10:C6:5F,414,36,37,639.4,153.7,41831.13,37694.89,150,1519,150,1519,0,1519
14:1F:BA:10:C6:5F,414,37,38,639.2,154.5,46787.24,41831.13,180,1699,180,1699,0,1699
14:1F:BA:10:C6:5F,414,38,39,639.4,154,50919.51,46787.24,150,1849,150,1849,0,1849
14:1F:BA:10:C6:5F,414,39,40,639.4,153.7,55020.58,50919.51,150,1999,150,1999,0,1999
14:1F:BA:10:C6:5F,414,40,41,639.4,154.1,59970.06,55020.58,180,2179,180,2179,0,2179
14:1F:BA:10:C6:5F,414,41,42,639.4,154.4,64096.28,59970.06,150,2329,150,2329,0,2329
14:1F:BA:10:C6:5F,414,42,43,639.4,153.9,69040.79,64096.28,181,2510,181,2510,0,2510
14:1F:BA:10:C6:5F,414,43,44,639.6,153.4,73165.54,69040.79,150,2660,150,2660,0,2660
14:1F:BA:10:C6:5F,414,44,45,639.6,153.8,77288.26,73165.54,150,2810,150,2810,0,2810
14:1F:BA:10:C6:5F,414,45,46,639.6,153.6,82204.78,77288.26,180,2990,180,2990,0,2990
14:1F:BA:10:C6:5F,414,46,47,639.8,153.6,86324.15,82204.78,150,3140,150,3140,0,3140
14:1F:BA:10:C6:5F,414,47,48,637.9,123.2,90752.69,86324.15,211,3351,211,3351,0,3351
14:1F:BA:10:C6:5F,414,48,49,638.2,123.1,94706.57,90752.69,181,3532,181,3532,0,3532
14:1F:BA:10:C6:5F,414,49,50,638.2,123.5,99335.07,94706.57,211,3743,189,3721,0,3743
14:1F:BA:10:C6:5F,414,50,51,638.4,123.1,103941.5,99335.07,211,3954,196,3917,0,3954
14:1F:BA:10:C6:5F,414,51,52,638.2,121.9,107879.8,103941.5,181,4135,181,4098,0,4135
14:1F:BA:10:C6:5F,414,52,53,638.4,119.9,112375.4,107879.8,211,4346,180,4278,0,4346
14:1F:BA:10:C6:5F,414,53,54,638.4,118.4,116842.3,112375.4,211,4557,195,4473,0,4557
14:1F:BA:10:C6:5F,414,54,55,638.6,117.8,121248,116842.3,211,4768,180,4653,0,4768
14:1F:BA:10:C6:5F,414,55,56,638.8,117.3,125650.4,121248,211,4979,195,4848,0,4979
14:1F:BA:10:C6:5F,414,56,57,639.2,116.2,130012.7,125650.4,211,5190,180,5028,0,5190
14:1F:BA:10:C6:5F,414,57,58,639.6,116.9,134388,130012.7,211,5401,181,5209,0,5401
14:1F:BA:10:C6:5F,414,58,59,640.2,116,138736.5,134388,211,5612,180,5389,0,5612
14:1F:BA:10:C6:5F,414,59,60,640.6,116.3,143103.7,138736.5,211,5823,195,5584,0,5823
14:1F:BA:10:C6:5F,414,60,61,641,116.1,147444.4,143103.7,211,6034,180,5764,0,6034
14:1F:BA:10:C6:5F,414,61,62,641.2,115.1,151800.1,147444.4,211,6245,180,5944,0,6245
14:1F:BA:10:C6:5F,414,62,63,641.5,114.4,156738.5,151800.1,241,6486,210,6154,0,6486
14:1F:BA:10:C6:5F,414,63,64,641.5,114.6,161075.1,156738.5,211,6697,180,6334,0,6697
14:1F:BA:10:C6:5F,414,64,65,641.7,113.4,165401,161075.1,211,6908,180,6514,0,6908
14:1F:BA:10:C6:5F,414,65,66,641.7,114.4,169715.1,165401,211,7119,196,6710,0,7119
14:1F:BA:10:C6:5F,414,66,67,641.7,114.8,174014.7,169715.1,211,7330,165,6875,0,7330
14:1F:BA:10:C6:5F,414,67,68,642.1,113.8,178332.5,174014.7,211,7541,180,7055,0,7541
14:1F:BA:10:C6:5F,414,68,69,641.7,113.8,182630.8,178332.5,211,7752,165,7220,0,7752
14:1F:BA:10:C6:5F,414,69,70,642.1,113.5,187558.5,182630.8,241,7993,180,7400,0,7993
14:1F:BA:10:C6:5F,414,70,71,642.3,114.6,191884,187558.5,211,8204,165,7565,0,8204
14:1F:BA:10:C6:5F,414,71,72,642.3,113.7,196180.9,191884,211,8415,165,7730,0,8415
14:1F:BA:10:C6:5F,414,72,73,642.5,114.4,200495.7,196180.9,211,8626,165,7895,0,8626
14:1F:BA:10:C6:5F,414,73,74,642.5,113.7,204803.5,200495.7,211,8837,165,8060,0,8837
14:1F:BA:10:C6:5F,414,74,75,642.7,114.6,209122.5,204803.5,211,9048,165,8225,0,9048
14:1F:BA:10:C6:5F,414,75,76,642.7,114.6,212206.1,209122.5,150,9198,135,8360,0,9198
14:1F:BA:10:C6:5F,414,76,77,642.9,114.1,215290.9,212206.1,151,9349,135,8495,0,9349
14:1F:BA:10:C6:5F,414,77,78,643.1,114.1,218993.6,215290.9,181,9530,150,8645,0,9530
14:1F:BA:10:C6:5F,414,78,79,643.1,114.3,222082.4,218993.6,151,9681,135,8780,0,9681
14:1F:BA:10:C6:5F,414,79,80,643.1,114.4,225191.1,222082.4,151,9832,135,8915,0,9832
14:1F:BA:10:C6:5F,414,80,81,643.5,115.7,228906.7,225191.1,181,10013,150,9065,0,10013
14:1F:BA:10:C6:5F,414,81,82,643.5,114.7,232014.7,228906.7,150,10163,120,9185,0,10163
14:1F:BA:10:C6:5F,414,82,83,643.7,114.3,235115.2,232014.7,150,10313,120,9305,0,10313
14:1F:BA:10:C6:5F,414,83,84,643.7,114.7,237601.2,235115.2,120,10433,105,9410,0,10433
14:1F:BA:10:C6:5F,414,84,85,643.7,114.6,240085.6,237601.2,120,10553,120,9530,0,10553
14:1F:BA:10:C6:5F,414,85,86,644.1,114.7,242570.6,240085.6,120,10673,105,9635,0,10673
14:1F:BA:10:C6:5F,414,86,87,644.1,115.5,245675.4,242570.6,151,10824,120,9755,0,10824
14:1F:BA:10:C6:5F,414,87,88,644.1,115.7,248163.3,245675.4,120,10944,120,9875,0,10944
14:1F:BA:10:C6:5F,414,88,89,644.5,114.9,251272.1,248163.3,151,11095,135,10010,0,11095
