idtag,epcRowId,prevsoc,soc,voltage,amper,energy,prevenergy,diffInSec,accDiff,avgDiffInSec,accAvg,offset,levelCode,low,high,insertTime,scaled,amperLevel
14:1F:BA:10:C5:E7,674,45,46,637.9,113.6,66921.27,62665.62,211,3284,211,3284,0,2,107,135,19:01.1,3284,2
14:1F:BA:10:C5:E7,674,46,47,637.9,113.7,71194.54,66921.27,211,3495,211,3495,0,2,107,135,19:01.1,3495,2
14:1F:BA:10:C5:E7,674,47,48,637.9,113.9,75449.26,71194.54,211,3706,211,3706,0,2,107,135,19:01.1,3706,2
14:1F:BA:10:C5:E7,674,48,49,637.9,113.4,79721.67,75449.26,211,3917,211,3917,0,2,107,135,19:01.1,3917,2
14:1F:BA:10:C5:E7,674,49,50,637.9,113.5,84588.26,79721.67,241,4158,241,4158,0,2,107,135,19:01.1,4158,2
14:1F:BA:10:C5:E7,674,50,51,637.9,114.6,88740.97,84588.26,211,4369,211,4369,0,2,107,135,19:01.1,4369,2
14:1F:BA:10:C5:E7,674,51,52,637.9,114.2,93019.73,88740.97,211,4580,211,4580,0,2,107,135,19:01.1,4580,2
14:1F:BA:10:C5:E7,674,52,53,638.6,114.3,97304.88,93019.73,211,4791,211,4791,0,2,107,135,19:01.1,4791,2
14:1F:BA:10:C5:E7,674,53,54,639.2,114.4,101617.6,97304.88,211,5002,211,5002,0,2,107,135,19:01.1,5002,2
14:1F:BA:10:C5:E7,674,54,55,639.8,114.9,106528.8,101617.6,241,5243,241,5243,0,2,107,135,19:01.1,5243,2
14:1F:BA:10:C5:E7,674,55,56,640.4,114.4,110836.8,106528.8,211,5454,211,5454,0,2,107,135,19:01.1,5454,2
14:1F:BA:10:C5:E7,674,56,57,641,115.1,115152,110836.8,211,5665,211,5665,0,2,107,135,19:01.1,5665,2
14:1F:BA:10:C5:E7,674,57,58,641.5,115.1,119493.4,115152,211,5876,211,5876,0,2,107,135,19:01.1,5876,2
14:1F:BA:10:C5:E7,674,58,59,641.9,115.1,123819.6,119493.4,211,6087,211,6087,0,2,107,135,19:01.1,6087,2
14:1F:BA:10:C5:E7,674,59,60,642.3,114.8,128767.5,123819.6,241,6328,241,6328,0,2,107,135,19:01.1,6328,2
14:1F:BA:10:C5:E7,674,60,61,642.5,115.4,133103.9,128767.5,211,6539,211,6539,0,2,107,135,19:01.1,6539,2
14:1F:BA:10:C5:E7,674,61,62,642.7,115.3,137443.8,133103.9,211,6750,148,6687,0,2,107,135,19:01.1,6750,2
14:1F:BA:10:C5:E7,674,62,63,643.1,115.7,141805.6,137443.8,211,6961,226,6913,0,2,107,135,19:01.1,6961,2
14:1F:BA:10:C5:E7,674,63,64,643.1,115.3,146767.8,141805.6,241,7202,226,7139,0,2,107,135,19:01.1,7202,2
14:1F:BA:10:C5:E7,674,64,65,643.3,115.1,151114.3,146767.8,211,7413,211,7350,0,2,107,135,19:01.1,7413,2
14:1F:BA:10:C5:E7,674,65,66,643.5,115.1,155464,151114.3,211,7624,226,7576,0,2,107,135,19:01.1,7624,2
14:1F:BA:10:C5:E7,674,66,67,643.7,114.8,159813.6,155464,210,7834,210,7786,0,2,107,135,19:01.1,7834,2
14:1F:BA:10:C5:E7,674,67,68,643.9,115.1,164164.6,159813.6,211,8045,226,8012,0,2,107,135,19:01.1,8045,2
14:1F:BA:10:C5:E7,674,68,69,643.9,115.4,168539.6,164164.6,211,8256,211,8223,0,2,107,135,19:01.1,8256,2
14:1F:BA:10:C5:E7,674,69,70,644.1,115.5,172896.4,168539.6,211,8467,211,8434,0,2,107,135,19:01.1,8467,2
14:1F:BA:10:C5:E7,674,70,71,644.5,115.1,176633.3,172896.4,180,8647,215,8649,0,2,107,135,19:01.1,8647,2
14:1F:BA:10:C5:E7,674,71,72,644.5,115,180373.7,176633.3,181,8828,191,8840,0,2,107,135,19:01.1,8828,2
14:1F:BA:10:C5:E7,674,72,73,644.5,115.9,184114.2,180373.7,180,9008,200,9040,0,2,107,135,19:01.1,9008,2
14:1F:BA:10:C5:E7,674,73,74,645,115.6,187856.6,184114.2,181,9189,173,9213,0,2,107,135,19:01.1,9189,2
14:1F:BA:10:C5:E7,674,74,75,645,115.3,192219.8,187856.6,211,9400,188,9401,0,2,107,135,19:01.1,9400,2
14:1F:BA:10:C5:E7,674,75,76,645.4,115.1,195964.3,192219.8,180,9580,188,9589,0,2,107,135,19:01.1,9580,2
14:1F:BA:10:C5:E7,674,76,77,645.4,115.1,199067.3,195964.3,150,9730,180,9769,0,2,107,135,19:01.1,9730,2
14:1F:BA:10:C5:E7,674,77,78,645.6,115.5,202813.3,199067.3,181,9911,165,9934,0,2,107,135,19:01.1,9911,2
14:1F:BA:10:C5:E7,674,78,79,645.8,115.6,206560.5,202813.3,181,10092,165,10099,0,2,107,135,19:01.1,10092,2
14:1F:BA:10:C5:E7,674,79,80,646,115.1,209688.9,206560.5,150,10242,142,10241,0,2,107,135,19:01.1,10242,2
14:1F:BA:10:C5:E7,674,80,81,646,115.1,212816,209688.9,150,10392,143,10384,0,2,107,135,19:01.1,10392,2
14:1F:BA:10:C5:E7,674,81,82,646.2,115.5,215944,212816,150,10542,135,10519,0,2,107,135,19:01.1,10542,2
14:1F:BA:10:C5:E7,674,82,83,646.2,115.8,219072.7,215944,150,10692,150,10669,0,2,107,135,19:01.1,10692,2
14:1F:BA:10:C5:E7,674,83,84,646.4,115.1,222203.2,219072.7,150,10842,135,10804,0,2,107,135,19:01.1,10842,2
14:1F:BA:10:C5:E7,674,84,85,646.4,115.4,224692.4,222203.2,120,10962,135,10939,0,2,107,135,19:01.1,10962,2
14:1F:BA:10:C5:E7,674,85,86,646.6,115,227824.6,224692.4,150,11112,142,11081,0,2,107,135,19:01.1,11112,2
14:1F:BA:10:C5:E7,674,86,87,647,115.5,230335.4,227824.6,120,11232,135,11216,0,2,107,135,19:01.1,11232,2
14:1F:BA:10:C5:E7,674,87,88,647,115.4,232823.5,230335.4,120,11352,135,11351,0,2,107,135,19:01.1,11352,2
14:1F:BA:10:C5:E7,674,88,89,647.2,115.5,235958,232823.5,150,11502,135,11486,0,2,107,135,19:01.1,11502,2
14:1F:BA:10:C5:E7,674,89,90,647.6,115.3,239094,235958,150,11652,150,11636,0,2,107,135,19:01.1,11652,2
14:1F:BA:10:C5:E7,674,90,91,648.1,115.7,242230,239094,150,11802,143,11779,0,2,107,135,19:01.1,11802,2
14:1F:BA:10:C5:E7,674,91,92,648.3,115.2,245369.3,242230,150,11952,150,11929,0,2,107,135,19:01.1,11952,2
14:1F:BA:10:C5:E7,674,92,93,648.7,115.5,248510.5,245369.3,151,12103,158,12087,0,2,107,135,19:01.1,12103,2
14:1F:BA:10:C5:E7,674,93,94,649.1,115,251653.3,248510.5,150,12253,158,12245,0,2,107,135,19:01.1,12253,2
14:1F:BA:10:C5:E9,296,36,37,631.6,116,3452.62,0,171,171,171,171,0,2,107,135,19:01.1,171,2
14:1F:BA:10:C5:E9,296,37,38,636.9,114.9,8978.16,3452.62,272,443,272,443,0,2,107,135,19:01.1,443,2
14:1F:BA:10:C5:E9,296,38,39,637.9,115.5,13930,8978.16,241,684,241,684,0,2,107,135,19:01.1,684,2
14:1F:BA:10:C5:E9,296,39,40,637.9,114.9,19282.55,13930,272,956,272,956,0,2,107,135,19:01.1,956,2
14:1F:BA:10:C5:E9,296,40,41,637.9,115.1,24227.94,19282.55,241,1197,241,1197,0,2,107,135,19:01.1,1197,2
14:1F:BA:10:C5:E9,296,41,42,637.9,114.9,29153.35,24227.94,241,1438,202,1399,0,2,107,135,19:01.1,1438,2
14:1F:BA:10:C5:E9,296,42,43,637.9,115.1,34095.92,29153.35,241,1679,241,1640,0,2,107,135,19:01.1,1679,2
14:1F:BA:10:C5:E9,296,43,44,637.9,114.9,39645.33,34095.92,272,1951,256,1896,0,2,107,135,19:01.1,1951,2
14:1F:BA:10:C5:E9,296,44,45,637.9,114.6,44583.93,39645.33,241,2192,226,2122,0,2,107,135,19:01.1,2192,2
14:1F:BA:10:C5:E9,296,45,46,637.9,114.9,49516.6,44583.93,241,2433,241,2363,0,2,107,135,19:01.1,2433,2
14:1F:BA:10:C5:E9,296,46,47,637.9,114.8,54428.89,49516.6,241,2674,241,2604,0,2,107,135,19:01.1,2674,2
14:1F:BA:10:C5:E9,296,47,48,637.9,115.9,59994.07,54428.89,272,2946,241,2845,0,2,107,135,19:01.1,2946,2
14:1F:BA:10:C5:E9,296,48,49,637.9,114.6,64904.84,59994.07,241,3187,241,3086,0,2,107,135,19:01.1,3187,2
14:1F:BA:10:C5:E9,296,49,50,637.9,114.8,69735.18,64904.84,241,3428,241,3327,0,2,107,135,19:01.1,3428,2
14:1F:BA:10:C5:E9,296,50,51,637.9,114.3,75274.01,69735.18,272,3700,218,3545,0,2,107,135,19:01.1,3700,2
14:1F:BA:10:C5:E9,296,51,52,637.9,114.9,80203.37,75274.01,241,3941,220,3765,0,2,107,135,19:01.1,3941,2
14:1F:BA:10:C5:E9,296,52,53,637.9,115.5,85133.49,80203.37,241,4182,231,3996,0,2,107,135,19:01.1,4182,2
14:1F:BA:10:C5:E9,296,53,54,637.9,114.9,90676.45,85133.49,272,4454,221,4217,0,2,107,135,19:01.1,4454,2
14:1F:BA:10:C5:E9,296,54,55,637.9,115.4,95607.01,90676.45,241,4695,220,4437,0,2,107,135,19:01.1,4695,2
14:1F:BA:10:C5:E9,296,55,56,637.9,115.4,100516.7,95607.01,241,4936,220,4657,0,2,107,135,19:01.1,4936,2
14:1F:BA:10:C5:E9,296,56,57,638.2,114.7,105450.2,100516.7,241,5177,220,4877,0,2,107,135,19:01.1,5177,2
14:1F:BA:10:C5:E9,296,57,58,638.4,114.7,110382.6,105450.2,242,5419,221,5098,0,2,107,135,19:01.1,5419,2
14:1F:BA:10:C5:E9,296,58,59,638.8,114.9,115930.1,110382.6,272,5691,231,5329,0,2,107,135,19:01.1,5691,2
14:1F:BA:10:C5:E9,296,59,60,639.4,115,120868.7,115930.1,241,5932,221,5550,0,2,107,135,19:01.1,5932,2
14:1F:BA:10:C5:E9,296,60,61,639.8,114.7,125810.8,120868.7,241,6173,220,5770,0,2,107,135,19:01.1,6173,2
14:1F:BA:10:C5:E9,296,61,62,640.2,115.5,131201.2,125810.8,272,6445,231,6001,0,2,107,135,19:01.1,6445,2
14:1F:BA:10:C5:E9,296,62,63,641,114.7,136150.5,131201.2,241,6686,231,6232,0,2,107,135,19:01.1,6686,2
14:1F:BA:10:C5:E9,296,63,64,641.5,115.5,141106,136150.5,242,6928,211,6443,0,2,107,135,19:01.1,6928,2
14:1F:BA:10:C5:E9,296,64,65,642.1,114.9,146675.1,141106,272,7200,231,6674,0,2,107,135,19:01.1,7200,2
14:1F:BA:10:C5:E9,296,65,66,642.3,114.2,151632.5,146675.1,241,7441,220,6894,0,2,107,135,19:01.1,7441,2
14:1F:BA:10:C5:E9,296,66,67,642.5,114.3,156594,151632.5,241,7682,221,7115,0,2,107,135,19:01.1,7682,2
14:1F:BA:10:C5:E9,296,67,68,642.5,115.1,161556.1,156594,241,7923,220,7335,0,2,107,135,19:01.1,7923,2
14:1F:BA:10:C5:E9,296,68,69,642.5,114.2,167131.9,161556.1,272,8195,231,7566,0,2,107,135,19:01.1,8195,2
14:1F:BA:10:C5:E9,296,69,70,642.7,114.7,172072.9,167131.9,241,8436,221,7787,0,2,107,135,19:01.1,8436,2
14:1F:BA:10:C5:E9,296,70,71,642.7,114.5,177056.7,172072.9,242,8678,221,8008,0,2,107,135,19:01.1,8678,2
14:1F:BA:10:C5:E9,296,71,72,642.9,114.8,182617.3,177056.7,271,8949,231,8239,0,2,107,135,19:01.1,8949,2
14:1F:BA:10:C5:E9,296,72,73,642.9,115.4,187579,182617.3,241,9190,231,8470,0,2,107,135,19:01.1,9190,2
14:1F:BA:10:C5:E9,296,73,74,643.1,114.6,192542.4,187579,241,9431,210,8680,0,2,107,135,19:01.1,9431,2
14:1F:BA:10:C5:E9,296,74,75,643.1,115.5,197506.8,192542.4,241,9672,210,8890,0,2,107,135,19:01.1,9672,2
14:1F:BA:10:C5:E9,296,75,76,643.3,114.6,202448.8,197506.8,241,9913,200,9090,0,2,107,135,19:01.1,9913,2
14:1F:BA:10:C5:E9,296,76,77,643.5,115.5,208055.2,202448.8,272,10185,201,9291,0,2,107,135,19:01.1,10185,2
14:1F:BA:10:C5:E9,296,77,78,643.7,114.6,213002.9,208055.2,241,10426,190,9481,0,2,107,135,19:01.1,10426,2
14:1F:BA:10:C5:E9,296,78,79,643.5,115.1,217971.1,213002.9,241,10667,180,9661,0,2,107,135,19:01.1,10667,2
14:1F:BA:10:C5:E9,296,79,80,643.9,114.6,221711.1,217971.1,181,10848,170,9831,0,2,107,135,19:01.1,10848,2
14:1F:BA:10:C5:E9,296,80,81,644.1,115,225430,221711.1,181,11029,170,10001,0,2,107,135,19:01.1,11029,2
14:1F:BA:10:C5:E9,296,81,82,644.3,114.6,229763.4,225430,211,11240,170,10171,0,2,107,135,19:01.1,11240,2
14:1F:BA:10:C5:E9,296,82,83,644.5,114.5,233506.3,229763.4,181,11421,160,10331,0,2,107,135,19:01.1,11421,2
14:1F:BA:10:C5:E9,296,83,84,644.5,115.1,236610.7,233506.3,151,11572,130,10461,0,2,107,135,19:01.1,11572,2
14:1F:BA:10:C5:E9,296,84,85,644.8,115.3,239098.7,236610.7,120,11692,120,10581,0,2,107,135,19:01.1,11692,2
14:1F:BA:10:C5:E9,296,85,86,645,115.1,242205.6,239098.7,151,11843,140,10721,0,2,107,135,19:01.1,11843,2
14:1F:BA:10:C5:E9,296,86,87,644.8,115.5,245311.8,242205.6,151,11994,140,10861,0,2,107,135,19:01.1,11994,2
14:1F:BA:10:C5:E9,296,87,88,645.2,115.2,249056.1,245311.8,181,12175,150,11011,0,2,107,135,19:01.1,12175,2
14:1F:BA:10:C5:E9,296,88,89,645,114.6,251990.7,249056.1,151,12326,130,11141,0,2,107,135,19:01.1,12326,2
14:1F:BA:10:C5:E9,296,89,90,645.6,114.3,255572.8,251990.7,181,12507,150,11291,0,2,107,135,19:01.1,12507,2
14:1F:BA:10:C5:E9,296,90,91,646,114.7,258687.3,255572.8,151,12658,150,11441,0,2,107,135,19:01.1,12658,2
14:1F:BA:10:C5:E9,296,91,92,646.4,114.6,262421.9,258687.3,181,12839,160,11601,0,2,107,135,19:01.1,12839,2
14:1F:BA:10:C5:E9,296,92,93,646.8,114.6,266177.6,262421.9,181,13020,150,11751,0,2,107,135,19:01.1,13020,2
14:1F:BA:10:C5:E9,296,93,94,647.4,114.9,269919.7,266177.6,181,13201,152,11903,0,2,107,135,19:01.1,13201,2
14:1F:BA:10:C5:E9,361,93,94,653.3,151.9,2725.01,5.33,96,96,152,11903,11807,1,140,170,19:01.1,11903,1
14:1F:BA:10:C5:E9,492,41,42,641.4,127,3422.17,0.42,164,164,202,1399,1235,2,107,135,19:01.1,1399,2
14:1F:BA:10:C5:E9,492,42,43,643.1,127.2,8898.76,3422.17,241,405,241,1640,1235,2,107,135,19:01.1,1640,2
14:1F:BA:10:C5:E9,492,43,44,643.1,127.8,14414.3,8898.76,241,646,256,1896,1235,2,107,135,19:01.1,1881,2
14:1F:BA:10:C5:E9,492,44,45,643.4,128.1,19247.6,14414.3,211,857,226,2122,1235,2,107,135,19:01.1,2092,2
14:1F:BA:10:C5:E9,492,45,46,643.4,128.2,24748.61,19247.6,241,1098,241,2363,1235,2,107,135,19:01.1,2333,2
14:1F:BA:10:C5:E9,492,46,47,643.7,127.6,30276.14,24748.61,241,1339,241,2604,1235,2,107,135,19:01.1,2574,2
14:1F:BA:10:C5:E9,492,47,48,643.7,128.1,35094.67,30276.14,211,1550,241,2845,1235,2,107,135,19:01.1,2785,2
14:1F:BA:10:C5:E9,492,48,49,643.7,127.5,40625.64,35094.67,241,1791,241,3086,1235,2,107,135,19:01.1,3026,2
14:1F:BA:10:C5:E9,492,49,50,643.7,127.4,46156.34,40625.64,241,2032,241,3327,1235,2,107,135,19:01.1,3267,2
14:1F:BA:10:C5:E9,492,50,51,644,127.6,51000.69,46156.34,211,2243,218,3545,1235,2,107,135,19:01.1,3478,2
14:1F:BA:10:C5:E9,492,51,52,644,127.7,56507.36,51000.69,241,2484,220,3765,1235,2,107,135,19:01.1,3719,2
14:1F:BA:10:C5:E9,492,52,53,644.3,128.2,62043.99,56507.36,241,2725,231,3996,1235,2,107,135,19:01.1,3960,2
14:1F:BA:10:C5:E9,492,53,54,644.3,127.8,66894.29,62043.99,211,2936,221,4217,1235,2,107,135,19:01.1,4171,2
14:1F:BA:10:C5:E9,492,54,55,644.3,127.5,72434.11,66894.29,241,3177,220,4437,1235,2,107,135,19:01.1,4412,2
14:1F:BA:10:C5:E9,492,55,56,644.5,127.8,77970.03,72434.11,241,3418,220,4657,1235,2,107,135,19:01.1,4653,2
14:1F:BA:10:C5:E9,492,56,57,645.1,127.6,82802.75,77970.03,211,3629,220,4877,1235,2,107,135,19:01.1,4864,2
14:1F:BA:10:C5:E9,492,57,58,644.8,127.2,88343.99,82802.75,241,3870,221,5098,1235,2,107,135,19:01.1,5105,2
14:1F:BA:10:C5:E9,492,58,59,645.7,127.5,93891.28,88343.99,241,4111,231,5329,1235,2,107,135,19:01.1,5346,2
14:1F:BA:10:C5:E9,492,59,60,646.2,127.8,98753.08,93891.28,211,4322,221,5550,1235,2,107,135,19:01.1,5557,2
14:1F:BA:10:C5:E9,492,60,61,646.8,127.8,104284.1,98753.08,241,4563,220,5770,1235,2,107,135,19:01.1,5798,2
14:1F:BA:10:C5:E9,492,61,62,647.4,128,109845.1,104284.1,241,4804,231,6001,1235,2,107,135,19:01.1,6039,2
14:1F:BA:10:C5:E9,492,62,63,647.9,127.8,115400.1,109845.1,241,5045,231,6232,1235,2,107,135,19:01.1,6280,2
14:1F:BA:10:C5:E9,492,63,64,648.5,127.7,120275.8,115400.1,211,5256,211,6443,1235,2,107,135,19:01.1,6491,2
14:1F:BA:10:C5:E9,492,64,65,648.8,128,125823.8,120275.8,241,5497,231,6674,1235,2,107,135,19:01.1,6732,2
14:1F:BA:10:C5:E9,492,65,66,649,127.9,131398.1,125823.8,241,5738,220,6894,1235,2,107,135,19:01.1,6973,2
14:1F:BA:10:C5:E9,492,66,67,649.3,127.8,136281.6,131398.1,211,5949,221,7115,1235,2,107,135,19:01.1,7184,2
14:1F:BA:10:C5:E9,492,67,68,649.3,127.6,141835.8,136281.6,241,6190,220,7335,1235,2,107,135,19:01.1,7425,2
14:1F:BA:10:C5:E9,492,68,69,649.6,128.2,147412.8,141835.8,241,6431,231,7566,1235,2,107,135,19:01.1,7666,2
14:1F:BA:10:C5:E9,492,69,70,649.6,128,152302.9,147412.8,211,6642,221,7787,1235,2,107,135,19:01.1,7877,2
14:1F:BA:10:C5:E9,492,70,71,649.6,128.6,157861.4,152302.9,241,6883,221,8008,1235,2,107,135,19:01.1,8118,2
14:1F:BA:10:C5:E9,492,71,72,649.9,127.6,163446.4,157861.4,241,7124,231,8239,1235,2,107,135,19:01.1,8359,2
14:1F:BA:10:C5:E9,492,72,73,649.9,128.3,169027.8,163446.4,241,7365,231,8470,1235,2,107,135,19:01.1,8600,2
14:1F:BA:10:C5:E9,492,73,74,650.2,127.7,173897.3,169027.8,211,7576,210,8680,1235,2,107,135,19:01.1,8811,2
14:1F:BA:10:C5:E9,492,74,75,650.5,128,179480.8,173897.3,241,7817,210,8890,1235,2,107,135,19:01.1,9052,2
14:1F:BA:10:C5:E9,492,75,76,650.2,127.3,184375.7,179480.8,211,8028,200,9090,1235,2,107,135,19:01.1,9263,2
14:1F:BA:10:C5:E9,492,76,77,650.5,128.1,188553.6,184375.7,181,8209,201,9291,1235,2,107,135,19:01.1,9444,2
14:1F:BA:10:C5:E9,492,77,78,650.5,127.6,193449.4,188553.6,211,8420,190,9481,1235,2,107,135,19:01.1,9655,2
14:1F:BA:10:C5:E9,492,78,79,650.7,128.5,196937.2,193449.4,151,8571,180,9661,1235,2,107,135,19:01.1,9806,2
14:1F:BA:10:C5:E9,492,79,80,650.5,128.2,201115.2,196937.2,181,8752,170,9831,1235,2,107,135,19:01.1,9987,2
14:1F:BA:10:C5:E9,492,80,81,650.7,127.2,205319,201115.2,181,8933,170,10001,1235,2,107,135,19:01.1,10168,2
14:1F:BA:10:C5:E9,492,81,82,650.7,127.6,209497.8,205319,181,9114,170,10171,1235,2,107,135,19:01.1,10349,2
14:1F:BA:10:C5:E9,492,82,83,650.7,127.8,212983.7,209497.8,151,9265,160,10331,1235,2,107,135,19:01.1,10500,2
14:1F:BA:10:C5:E9,492,83,84,651.3,127.5,216473,212983.7,151,9416,130,10461,1235,2,107,135,19:01.1,10651,2
14:1F:BA:10:C5:E9,492,84,85,651.6,128.5,219269.5,216473,120,9536,120,10581,1235,2,107,135,19:01.1,10771,2
14:1F:BA:10:C5:E9,492,85,86,651.6,128,222760.7,219269.5,151,9687,140,10721,1235,2,107,135,19:01.1,10922,2
14:1F:BA:10:C5:E9,492,86,87,651.6,127.9,226253.2,222760.7,150,9837,140,10861,1235,2,107,135,19:01.1,11072,2
14:1F:BA:10:C5:E9,492,87,88,652.4,127.6,229749.7,226253.2,151,9988,150,11011,1235,2,107,135,19:01.1,11223,2
14:1F:BA:10:C5:E9,492,88,89,652.1,127.8,232550.2,229749.7,120,10108,130,11141,1235,2,107,135,19:01.1,11343,2
14:1F:BA:10:C5:E9,492,89,90,652.7,127.4,236069.7,232550.2,151,10259,150,11291,1235,2,107,135,19:01.1,11494,2
14:1F:BA:10:C5:E9,492,90,91,653,128.4,240264.8,236069.7,181,10440,150,11441,1235,2,107,135,19:01.1,11675,2
14:1F:BA:10:C5:E9,492,91,92,653.6,128.1,243765.7,240264.8,151,10591,160,11601,1235,2,107,135,19:01.1,11826,2
14:1F:BA:10:C5:E9,492,92,93,654.1,127.7,247292.3,243765.7,151,10742,150,11751,1235,2,107,135,19:01.1,11977,2
14:1F:BA:10:C5:E9,492,93,94,654.7,128.4,251495,247292.3,181,10923,152,11903,1235,2,107,135,19:01.1,12158,2
14:1F:BA:10:C5:E9,587,50,51,646.2,153.1,4783.23,2.92,172,172,218,3545,3373,1,140,170,19:01.1,3545,1
14:1F:BA:10:C5:E9,587,51,52,647,153.1,9747.62,4783.23,180,352,220,3765,3373,1,140,170,19:01.1,3725,1
14:1F:BA:10:C5:E9,587,52,53,647.2,152.5,15540.62,9747.62,211,563,231,3996,3373,1,140,170,19:01.1,3936,1
14:1F:BA:10:C5:E9,587,53,54,647.4,152.9,20512.44,15540.62,180,743,221,4217,3373,1,140,170,19:01.1,4116,1
14:1F:BA:10:C5:E9,587,54,55,647.4,152.8,25486.27,20512.44,180,923,220,4437,3373,1,140,170,19:01.1,4296,1
14:1F:BA:10:C5:E9,587,55,56,648.1,153.1,30464.1,25486.27,180,1103,220,4657,3373,1,140,170,19:01.1,4476,1
14:1F:BA:10:C5:E9,587,56,57,648.3,152.8,36270.65,30464.1,210,1313,220,4877,3373,1,140,170,19:01.1,4686,1
14:1F:BA:10:C5:E9,587,57,58,648.7,152.8,41250.68,36270.65,180,1493,221,5098,3373,1,140,170,19:01.1,4866,1
14:1F:BA:10:C5:E9,587,58,59,649.1,152.5,46216.98,41250.68,180,1673,231,5329,3373,1,140,170,19:01.1,5046,1
14:1F:BA:10:C5:E9,587,59,60,649.7,152.4,52009.92,46216.98,211,1884,221,5550,3373,1,140,170,19:01.1,5257,1
14:1F:BA:10:C5:E9,587,60,61,649.9,152.3,56984.56,52009.92,180,2064,220,5770,3373,1,140,170,19:01.1,5437,1
14:1F:BA:10:C5:E9,587,61,62,650.4,151.9,61936.83,56984.56,180,2244,231,6001,3373,1,140,170,19:01.1,5617,1
14:1F:BA:10:C5:E9,587,62,63,651,152.4,67769.42,61936.83,211,2455,231,6232,3373,1,140,170,19:01.1,5828,1
14:1F:BA:10:C5:E9,587,63,64,651.2,151.9,72750.5,67769.42,180,2635,211,6443,3373,1,140,170,19:01.1,6008,1
14:1F:BA:10:C5:E9,587,64,65,651.2,151.5,77692.1,72750.5,180,2815,231,6674,3373,1,140,170,19:01.1,6188,1
14:1F:BA:10:C5:E9,587,65,66,651.6,151.8,82660.39,77692.1,180,2995,220,6894,3373,1,140,170,19:01.1,6368,1
14:1F:BA:10:C5:E9,587,66,67,651.6,151.8,88479.27,82660.39,211,3206,221,7115,3373,1,140,170,19:01.1,6579,1
14:1F:BA:10:C5:E9,587,67,68,651.6,151.4,93421.23,88479.27,180,3386,220,7335,3373,1,140,170,19:01.1,6759,1
14:1F:BA:10:C5:E9,587,68,69,651.8,151.4,98391.14,93421.23,181,3567,231,7566,3373,1,140,170,19:01.1,6940,1
14:1F:BA:10:C5:E9,587,69,70,651.8,151.7,104186.2,98391.14,211,3778,221,7787,3373,1,140,170,19:01.1,7151,1
14:1F:BA:10:C5:E9,587,70,71,652.2,151.4,109183.5,104186.2,181,3959,221,8008,3373,1,140,170,19:01.1,7332,1
14:1F:BA:10:C5:E9,587,71,72,652,151.8,114156.6,109183.5,181,4140,231,8239,3373,1,140,170,19:01.1,7513,1
14:1F:BA:10:C5:E9,587,72,73,652.4,151.8,119953.8,114156.6,211,4351,231,8470,3373,1,140,170,19:01.1,7724,1
14:1F:BA:10:C5:E9,587,73,74,652.4,151.7,124929.3,119953.8,180,4531,210,8680,3373,1,140,170,19:01.1,7904,1
14:1F:BA:10:C5:E9,587,74,75,652.6,152,129052.9,124929.3,150,4681,210,8890,3373,1,140,170,19:01.1,8054,1
14:1F:BA:10:C5:E9,587,75,76,652.9,151.7,133205.2,129052.9,150,4831,200,9090,3373,1,140,170,19:01.1,8204,1
14:1F:BA:10:C5:E9,587,76,77,653.1,152,137358.3,133205.2,150,4981,201,9291,3373,1,140,170,19:01.1,8354,1
14:1F:BA:10:C5:E9,587,77,78,653.3,151.5,140685.6,137358.3,120,5101,190,9481,3373,1,140,170,19:01.1,8474,1
14:1F:BA:10:C5:E9,587,78,79,653.5,151.8,144813,140685.6,150,5251,180,9661,3373,1,140,170,19:01.1,8624,1
14:1F:BA:10:C5:E9,587,79,80,653.7,151.3,148969.3,144813,150,5401,170,9831,3373,1,140,170,19:01.1,8774,1
14:1F:BA:10:C5:E9,587,80,81,653.7,151.2,153116,148969.3,150,5551,170,10001,3373,1,140,170,19:01.1,8924,1
14:1F:BA:10:C5:E9,587,81,82,653.9,150.6,156408.8,153116,120,5671,170,10171,3373,1,140,170,19:01.1,9044,1
14:1F:BA:10:C5:E9,587,82,83,653.9,150.3,160552.1,156408.8,150,5821,160,10331,3373,1,140,170,19:01.1,9194,1
14:1F:BA:10:C5:E9,587,83,84,654.1,151.2,163050.5,160552.1,90,5911,130,10461,3373,1,140,170,19:01.1,9284,1
14:1F:BA:10:C5:E9,587,84,85,654.3,151.5,166344.5,163050.5,120,6031,120,10581,3373,1,140,170,19:01.1,9404,1
14:1F:BA:10:C5:E9,587,85,86,654.5,150.6,169666.3,166344.5,120,6151,140,10721,3373,1,140,170,19:01.1,9524,1
14:1F:BA:10:C5:E9,587,86,87,654.7,150.5,172987.6,169666.3,120,6271,140,10861,3373,1,140,170,19:01.1,9644,1
14:1F:BA:10:C5:E9,587,87,88,655.1,151,176285,172987.6,120,6391,150,11011,3373,1,140,170,19:01.1,9764,1
14:1F:BA:10:C5:E9,587,88,89,655.6,151.6,179612.9,176285,120,6511,130,11141,3373,1,140,170,19:01.1,9884,1
14:1F:BA:10:C5:E9,587,89,90,655.8,151.8,182913.7,179612.9,120,6631,150,11291,3373,1,140,170,19:01.1,10004,1
14:1F:BA:10:C5:E9,587,90,91,656.2,150.5,186241.3,182913.7,120,6751,150,11441,3373,1,140,170,19:01.1,10124,1
